交易日期,指数涨跌幅,持有股票代码,持有股票名称,涨跌幅,策略净值,沪深300指数
2010-01-04,-0.011313919238948533,sh600000 sh600012 sh600050 sh600097 sh600196 sh600607 sh600743 sh601398 sh601939 sz000529 ,浦发银行 皖通高速 中国联通 开创国际 复星医药 上实医药 华远地产 工商银行 建设银行 广弘控股 ,-0.013483108683615241,0.9865168913163848,0.9886860807610515
2010-01-05,0.00814911848709099,sh600000 sh600012 sh600050 sh600097 sh600196 sh600607 sh600743 sh601398 sh601939 sz000529 ,浦发银行 皖通高速 中国联通 开创国际 复星医药 上实医药 华远地产 工商银行 建设银行 广弘控股 ,0.007633896256480588,0.9940478589199597,0.9967430007797109
2010-01-06,-0.0062600342645056095,sh600000 sh600012 sh600050 sh600097 sh600196 sh600607 sh600743 sh601398 sh601939 sz000529 ,浦发银行 皖通高速 中国联通 开创国际 复星医药 上实医药 华远地产 工商银行 建设银行 广弘控股 ,-0.003787240273081194,0.9902831608352879,0.9905033554419238
2010-01-07,-0.019840885534091024,sh600000 sh600012 sh600050 sh600097 sh600196 sh600607 sh600743 sh601398 sh601939 sz000529 ,浦发银行 皖通高速 中国联通 开创国际 复星医药 上实医药 华远地产 工商银行 建设银行 广弘控股 ,-0.020379525776892726,0.9701016596326223,0.9708508917454676
2010-01-08,0.0024986633850465623,sh600000 sh600012 sh600050 sh600097 sh600196 sh600607 sh600743 sh601398 sh601939 sz000529 ,浦发银行 皖通高速 中国联通 开创国际 复星医药 上实医药 华远地产 工商银行 建设银行 广弘控股 ,0.006598914602108152,0.9765032776399013,0.9732767213210117
2010-01-11,0.0005522782194917752,sh600000 sh600012 sh600050 sh600097 sh600196 sh600607 sh600743 sh601398 sh601939 sz000529 ,浦发银行 皖通高速 中国联通 开创国际 复星医药 上实医药 华远地产 工商银行 建设银行 广弘控股 ,0.0022608451877319524,0.9787110003759579,0.9738142408557356
2010-01-12,0.015181852539824181,sh600000 sh600012 sh600050 sh600097 sh600196 sh600607 sh600743 sh601398 sh601939 sz000529 ,浦发银行 皖通高速 中国联通 开创国际 复星医药 上实医药 华远地产 工商银行 建设银行 广弘控股 ,0.024136989848908108,1.0023341378570472,0.9885985450615883
2010-01-13,-0.03218520609824971,sh600000 sh600012 sh600050 sh600097 sh600196 sh600607 sh600743 sh601398 sh601939 sz000529 ,浦发银行 皖通高速 中国联通 开创国际 复星医药 上实医药 华远地产 工商银行 建设银行 广弘控股 ,-0.016893671631578955,0.9854010340669684,0.9567802971403513
2010-01-14,0.014003210621944095,sh600000 sh600012 sh600050 sh600097 sh600196 sh600607 sh600743 sh601398 sh601939 sz000529 ,浦发银行 皖通高速 中国联通 开创国际 复星医药 上实医药 华远地产 工商银行 建设银行 广弘控股 ,0.02320725650093558,1.0082694886208476,0.9701782931601339
2010-01-15,0.0039454594354477734,sh600000 sh600012 sh600050 sh600097 sh600196 sh600607 sh600743 sh601398 sh601939 sz000529 ,浦发银行 皖通高速 中国联通 开创国际 复星医药 上实医药 华远地产 工商银行 建设银行 广弘控股 ,0.0030761428023393655,1.0113710695510871,0.9740060922609493
2010-01-18,0.0051528423900966125,sh600000 sh600012 sh600050 sh600097 sh600196 sh600607 sh600743 sh601398 sh601939 sz000529 ,浦发银行 皖通高速 中国联通 开创国际 复星医药 上实医药 华远地产 工商银行 建设银行 广弘控股 ,0.017330917779497357,1.0288990584020394,0.9790249921413638
2010-01-19,0.0019419062103291918,sh600000 sh600012 sh600050 sh600097 sh600196 sh600607 sh600743 sh601398 sh601939 sz000529 ,浦发银行 皖通高速 中国联通 开创国际 复星医药 上实医药 华远地产 工商银行 建设银行 广弘控股 ,0.006058460970407298,1.0351326031898571,0.9809261668536706
2010-01-20,-0.03223052890934286,sh600000 sh600012 sh600050 sh600097 sh600196 sh600607 sh600743 sh601398 sh601939 sz000529 ,浦发银行 皖通高速 中国联通 开创国际 复星医药 上实医药 华远地产 工商银行 建设银行 广弘控股 ,-0.022007709669762843,1.0123517053891489,0.9493103976749625
2010-01-21,0.004165642931929225,sh600000 sh600012 sh600050 sh600097 sh600196 sh600607 sh600743 sh601398 sh601939 sz000529 ,浦发银行 皖通高速 中国联通 开创国际 复星医药 上实医药 华远地产 工商银行 建设银行 广弘控股 ,0.0073717870226970295,1.0198145465533417,0.9532648858232441
2010-01-22,-0.012432471760918218,sh600000 sh600012 sh600050 sh600097 sh600196 sh600607 sh600743 sh601398 sh601939 sz000529 ,浦发银行 皖通高速 中国联通 开创国际 复星医药 上实医药 华远地产 工商银行 建设银行 广弘控股 ,-0.00626212365797707,1.0134283417546208,0.9414134470495716
2010-01-25,-0.011343067562593623,sh600000 sh600012 sh600050 sh600097 sh600196 sh600607 sh600743 sh601398 sh601939 sz000529 ,浦发银行 皖通高速 中国联通 开创国际 复星医药 上实医药 华远地产 工商银行 建设银行 广弘控股 ,-0.019189242312779298,0.9939814197380533,0.9307349307153542
2010-01-26,-0.025605961994150328,sh600000 sh600012 sh600050 sh600097 sh600196 sh600607 sh600743 sh601398 sh601939 sz000529 ,浦发银行 皖通高速 中国联通 开创国际 复星医药 上实医药 华远地产 工商银行 建设银行 广弘控股 ,-0.029161227279327573,0.9649957016456433,0.9069025674528287
2010-01-27,-0.013639768385131812,sh600000 sh600012 sh600050 sh600097 sh600196 sh600607 sh600743 sh601398 sh601939 sz000529 ,浦发银行 皖通高速 中国联通 开创国际 复星医药 上实医药 华远地产 工商银行 建设银行 广弘控股 ,-0.012296686692160663,0.9531294518432251,0.8945326264848907
2010-01-28,0.0025023713751726184,sh600000 sh600012 sh600050 sh600097 sh600196 sh600607 sh600743 sh601398 sh601939 sz000529 ,浦发银行 皖通高速 中国联通 开创国际 复星医药 上实医药 华远地产 工商银行 建设银行 广弘控股 ,0.013259997928666944,0.9657679464004176,0.8967710793235645
2010-01-29,-0.0007531412069594623,sh600000 sh600012 sh600050 sh600097 sh600196 sh600607 sh600743 sh601398 sh601939 sz000529 ,浦发银行 皖通高速 中国联通 开创国际 复星医药 上实医药 华远地产 工商银行 建设银行 广弘控股 ,0.004060036760125341,0.9696889997645541,0.8960956840705164
2010-02-01,-0.01605665144164381,sh600000 sh600050 sh600097 sh600196 sh600743 sh601166 sh601328 sh601398 sh601939 sz000529 ,浦发银行 中国联通 开创国际 复星医药 华远地产 兴业银行 交通银行 工商银行 建设银行 广弘控股 ,-0.006694518597638144,0.9631973987217052,0.8817073880130347
2010-02-02,-0.0020674296723418584,sh600000 sh600050 sh600097 sh600196 sh600743 sh601166 sh601328 sh601398 sh601939 sz000529 ,浦发银行 中国联通 开创国际 复星医药 华远地产 兴业银行 交通银行 工商银行 建设银行 广弘控股 ,-0.002821735971824668,0.9604795099737642,0.8798845199967336
2010-02-03,0.026866154576219214,sh600000 sh600050 sh600097 sh600196 sh600743 sh601166 sh601328 sh601398 sh601939 sz000529 ,浦发银行 中国联通 开创国际 复星医药 华远地产 兴业银行 交通银行 工商银行 建设银行 广弘控股 ,0.01726421631052455,0.9770614359957779,0.9035236335201883
2010-02-04,-0.0036874190388195283,sh600000 sh600050 sh600097 sh600196 sh600743 sh601166 sh601328 sh601398 sh601939 sz000529 ,浦发银行 中国联通 开创国际 复星医药 华远地产 兴业银行 交通银行 工商银行 建设银行 广弘控股 ,-0.003757838040104655,0.9733897973640737,0.9001919632719225
2010-02-05,-0.020415980852503512,sh600000 sh600050 sh600097 sh600196 sh600743 sh601166 sh601328 sh601398 sh601939 sz000529 ,浦发银行 中国联通 开创国际 复星医药 华远地产 兴业银行 交通银行 工商银行 建设银行 广弘控股 ,-0.014694529021371805,0.9590862927376002,0.8818136613861854
2010-02-08,-0.0006656968234622918,sh600000 sh600050 sh600097 sh600196 sh600743 sh601166 sh601328 sh601398 sh601939 sz000529 ,浦发银行 中国联通 开创国际 复星医药 华远地产 兴业银行 交通银行 工商银行 建设银行 广弘控股 ,0.002545884604381987,0.9615280157645546,0.881226640832915
2010-02-09,0.005776600862967607,sh600000 sh600050 sh600097 sh600196 sh600743 sh601166 sh601328 sh601398 sh601939 sz000529 ,浦发银行 中国联通 开创国际 复星医药 华远地产 兴业银行 交通银行 工商银行 建设银行 广弘控股 ,-0.003628781835254835,0.9580388403668596,0.8863171354068204
2010-02-10,0.014180279503595683,sh600000 sh600050 sh600097 sh600196 sh600743 sh601166 sh601328 sh601398 sh601939 sz000529 ,浦发银行 中国联通 开创国际 复星医药 华远地产 兴业银行 交通银行 工商银行 建设银行 广弘控股 ,0.011168169710999765,0.9687383807258061,0.8988853601157154
2010-02-11,0.0019501389178409045,sh600000 sh600050 sh600097 sh600196 sh600743 sh601166 sh601328 sh601398 sh601939 sz000529 ,浦发银行 中国联通 开创国际 复星医药 华远地产 兴业银行 交通银行 工商银行 建设银行 广弘控股 ,-0.0020332407093612836,0.9667687024133936,0.9006383114391545
2010-02-12,0.009588876902792753,sh600000 sh600050 sh600097 sh600196 sh600743 sh601166 sh601328 sh601398 sh601939 sz000529 ,浦发银行 中国联通 开创国际 复星医药 华远地产 兴业银行 交通银行 工商银行 建设银行 广弘控股 ,0.01073307535841228,0.9771451037505511,0.9092744213414837
2010-02-22,-0.005515677219850135,sh600000 sh600050 sh600097 sh600196 sh600743 sh601166 sh601328 sh601398 sh601939 sz000529 ,浦发银行 中国联通 开创国际 复星医药 华远地产 兴业银行 交通银行 工商银行 建设银行 广弘控股 ,-0.005940020456413064,0.9713408418453889,0.9042591571290981
2010-02-23,-0.01073532208904393,sh600000 sh600050 sh600097 sh600196 sh600743 sh601166 sh601328 sh601398 sh601939 sz000529 ,浦发银行 中国联通 开创国际 复星医药 华远地产 兴业银行 交通银行 工商银行 建设银行 广弘控股 ,-0.0040541152682668224,0.9674029141077723,0.8945516438253498
2010-02-24,0.014333931296922398,sh600000 sh600050 sh600097 sh600196 sh600743 sh601166 sh601328 sh601398 sh601939 sz000529 ,浦发银行 中国联通 开创国际 复星医药 华远地产 兴业银行 交通银行 工商银行 建设银行 广弘控股 ,0.01598477116696828,0.9828666283160433,0.9073740856294914
2010-02-25,0.01468492823047618,sh600000 sh600050 sh600097 sh600196 sh600743 sh601166 sh601328 sh601398 sh601939 sz000529 ,浦发银行 中国联通 开创国际 复星医药 华远地产 兴业银行 交通银行 工商银行 建设银行 广弘控股 ,0.019510398339680046,1.0020427477492675,0.9206988089551544
2010-02-26,-0.0031778837274857308,sh600000 sh600050 sh600097 sh600196 sh600743 sh601166 sh601328 sh601398 sh601939 sz000529 ,浦发银行 中国联通 开创国际 复星医药 华远地产 兴业银行 交通银行 工商银行 建设银行 广弘控股 ,-0.0009654214227461377,1.001075354214083,0.9177729351922603
2010-03-01,0.013029052926166074,sh600050 sh600097 sh600150 sh600196 sh601166 sh601328 sh601398 sh601939 sz000027 sz000529 ,中国联通 开创国际 中国船舶 复星医药 兴业银行 交通银行 工商银行 建设银行 深圳能源 广弘控股 ,0.009981678501530533,1.0110677665556536,0.9297306473390831
2010-03-02,-0.003966703394844728,sh600050 sh600097 sh600150 sh600196 sh601166 sh601328 sh601398 sh601939 sz000027 sz000529 ,中国联通 开创国际 中国船舶 复星医药 兴业银行 交通银行 工商银行 建设银行 深圳能源 广弘控股 ,-0.005325795121294941,1.005683026777233,0.926042681623992
2010-03-03,0.007201238449932479,sh600050 sh600097 sh600150 sh600196 sh601166 sh601328 sh601398 sh601939 sz000027 sz000529 ,中国联通 开创国际 中国船舶 复星医药 兴业银行 交通银行 工商银行 建设银行 深圳能源 广弘控股 ,0.011263218569881772,1.0170102545198452,0.9327113357891812
2010-03-04,-0.02533911470216177,sh600050 sh600097 sh600150 sh600196 sh601166 sh601328 sh601398 sh601939 sz000027 sz000529 ,中国联通 开创国际 中国船舶 复星医药 兴业银行 交通银行 工商银行 建设银行 深圳能源 广弘控股 ,-0.029700858131149754,0.9868041772324267,0.9090772562676126
2010-03-05,0.0028275014897374273,sh600050 sh600097 sh600150 sh600196 sh601166 sh601328 sh601398 sh601939 sz000027 sz000529 ,中国联通 开创国际 中国船舶 复星医药 兴业银行 交通银行 工商银行 建设银行 深圳能源 广弘控股 ,0.0013560397333585161,0.9881423229057981,0.9116476735639957
2010-03-08,0.008103040588214316,sh600050 sh600097 sh600150 sh600196 sh601166 sh601328 sh601398 sh601939 sz000027 sz000529 ,中国联通 开创国际 中国船舶 复星医药 兴业银行 交通银行 工商银行 建设银行 深圳能源 广弘控股 ,0.008154489911994078,0.9962001195095478,0.9190347916650359
2010-03-09,0.005990241551127262,sh600050 sh600097 sh600150 sh600196 sh601166 sh601328 sh601398 sh601939 sz000027 sz000529 ,中国联通 开创国际 中国船舶 复星医药 兴业银行 交通银行 工商银行 建设银行 深圳能源 广弘控股 ,0.005945017851101797,1.0021225470033017,0.9245400320609993
2010-03-10,-0.007915936020337133,sh600050 sh600097 sh600150 sh600196 sh601166 sh601328 sh601398 sh601939 sz000027 sz000529 ,中国联通 开创国际 中国船舶 复星医药 兴业银行 交通银行 工商银行 建设银行 深圳能源 广弘控股 ,-0.011005654021503108,0.9910935329638358,0.917221432318964
2010-03-11,-0.0009113655115385866,sh600050 sh600097 sh600150 sh600196 sh601166 sh601328 sh601398 sh601939 sz000027 sz000529 ,中国联通 开创国际 中国船舶 复星医药 兴业银行 交通银行 工商银行 建设银行 深圳能源 广弘控股 ,4.567894968943165e-06,0.9910980601749988,0.9163855083391045
2010-03-12,-0.013299640950283798,sh600050 sh600097 sh600150 sh600196 sh601166 sh601328 sh601398 sh601939 sz000027 sz000529 ,中国联通 开创国际 中国船舶 复星医药 兴业银行 交通银行 工商银行 建设银行 深圳能源 广弘控股 ,-0.009040061059282123,0.9821384731952807,0.9041979101061511
2010-03-15,-0.015447279196666108,sh600050 sh600097 sh600150 sh600196 sh601166 sh601328 sh601398 sh601939 sz000027 sz000529 ,中国联通 开创国际 中国船舶 复星医药 兴业银行 交通银行 工商银行 建设银行 深圳能源 广弘控股 ,-0.01277507879318529,0.9695915768143922,0.8902305125396994
2010-03-16,0.006630470192885651,sh600050 sh600097 sh600150 sh600196 sh601166 sh601328 sh601398 sh601939 sz000027 sz000529 ,中国联通 开创国际 中国船舶 复星医药 兴业银行 交通银行 工商银行 建设银行 深圳能源 广弘控股 ,0.00043842717575248713,0.9700166721110484,0.8961331594178912
2010-03-17,0.021729313429593944,sh600050 sh600097 sh600150 sh600196 sh601166 sh601328 sh601398 sh601939 sz000027 sz000529 ,中国联通 开创国际 中国船舶 复星医药 兴业银行 交通银行 工商银行 建设银行 深圳能源 广弘控股 ,0.01805716200000651,0.9875324203020648,0.9156055177135348
2010-03-18,-0.0019429331723844756,sh600050 sh600097 sh600150 sh600196 sh601166 sh601328 sh601398 sh601939 sz000027 sz000529 ,中国联通 开创国际 中国船舶 复星医药 兴业银行 交通银行 工商银行 建设银行 深圳能源 广弘控股 ,-0.004146281951130537,0.9834378324516101,0.9138265573803509
2010-03-19,0.008053728246349312,sh600050 sh600097 sh600150 sh600196 sh601166 sh601328 sh601398 sh601939 sz000027 sz000529 ,中国联通 开创国际 中国船舶 复星医药 兴业银行 交通银行 工商银行 建设银行 深圳能源 广弘控股 ,0.00965732838411859,0.9929352145449611,0.9211862681377891
2010-03-22,0.002658574060732777,sh600050 sh600097 sh600150 sh600196 sh601166 sh601328 sh601398 sh601939 sz000027 sz000529 ,中国联通 开创国际 中国船舶 复星医药 兴业银行 交通银行 工商银行 建设银行 深圳能源 广弘控股 ,0.0033862949536083153,0.9962975860512348,0.9236353100553635
2010-03-23,-0.008191961068579445,sh600050 sh600097 sh600150 sh600196 sh601166 sh601328 sh601398 sh601939 sz000027 sz000529 ,中国联通 开创国际 中国船舶 复星医药 兴业银行 交通银行 工商银行 建设银行 深圳能源 广弘控股 ,-0.004804071115426356,0.991511301595717,0.9160689255538247
2010-03-24,0.00033459794667978215,sh600050 sh600097 sh600150 sh600196 sh601166 sh601328 sh601398 sh601939 sz000027 sz000529 ,中国联通 开创国际 中国船舶 复星医药 兴业银行 交通银行 工商银行 建设银行 深圳能源 广弘控股 ,-0.0006852191799971985,0.9908318990346796,0.9163754403353321
2010-03-25,-0.0145089418552804,sh600050 sh600097 sh600150 sh600196 sh601166 sh601328 sh601398 sh601939 sz000027 sz000529 ,中国联通 开创国际 中国船舶 复星医药 兴业银行 交通银行 工商银行 建设银行 深圳能源 广弘控股 ,-0.013452948290577527,0.9775022887323114,0.9030798023538998
2010-03-26,0.014206312044613867,sh600050 sh600097 sh600150 sh600196 sh601166 sh601328 sh601398 sh601939 sz000027 sz000529 ,中国联通 开创国际 中国船舶 复星医药 兴业银行 交通银行 工商银行 建设银行 深圳能源 广弘控股 ,0.009829966623621456,0.9871111036050636,0.9159092358273275
2010-03-29,0.025507770682277497,sh600050 sh600097 sh600150 sh600196 sh601166 sh601328 sh601398 sh601939 sz000027 sz000529 ,中国联通 开创国际 中国船舶 复星医药 兴业银行 交通银行 工商银行 建设银行 深圳能源 广弘控股 ,0.021529032876679954,1.0083626510075128,0.939272038580591
2010-03-30,0.002432009146831726,sh600050 sh600097 sh600150 sh600196 sh601166 sh601328 sh601398 sh601939 sz000027 sz000529 ,中国联通 开创国际 中国船舶 复星医药 兴业银行 交通银行 工商银行 建设银行 深圳能源 广弘控股 ,-0.0024401105630754705,1.0059021346513786,0.9415563567697823
2010-03-31,-0.00626754681427677,sh600050 sh600097 sh600150 sh600196 sh601166 sh601328 sh601398 sh601939 sz000027 sz000529 ,中国联通 开创国际 中国船舶 复星医药 兴业银行 交通银行 工商银行 建设银行 深圳能源 广弘控股 ,-0.0061924457211776085,0.9996731402817333,0.9356551082254478
2010-04-01,0.013847412442644869,sh600097 sh600177 sh600196 sh600216 sh600308 sh600366 sh601939 sh601988 sz000589 sz002028 ,开创国际 雅戈尔 复星医药 浙江医药 华泰股份 宁波韵升 建设银行 中国银行 黔轮胎Ａ 思源电气 ,0.011391371524887228,1.0110607884261331,0.9486115104131131
2010-04-02,0.004543424328591117,sh600097 sh600177 sh600196 sh600216 sh600308 sh600366 sh601939 sh601988 sz000589 sz002028 ,开创国际 雅戈尔 复星医药 浙江医药 华泰股份 宁波韵升 建设银行 中国银行 黔轮胎Ａ 思源电气 ,0.003384641317047299,1.0144828665446866,0.9529214550279056
2010-04-06,-0.0006459572934477409,sh600097 sh600177 sh600196 sh600216 sh600308 sh600366 sh601939 sh601988 sz000589 sz002028 ,开创国际 雅戈尔 复星医药 浙江医药 华泰股份 宁波韵升 建设银行 中国银行 黔轮胎Ａ 思源电气 ,0.0032636137523638364,1.0177937467794793,0.9523059084639475
2010-04-07,-0.005343678463031631,sh600097 sh600177 sh600196 sh600216 sh600308 sh600366 sh601939 sh601988 sz000589 sz002028 ,开创国际 雅戈尔 复星医药 浙江医药 华泰股份 宁波韵升 建设银行 中国银行 黔轮胎Ａ 思源电气 ,0.0029772069544133917,1.0208239294005497,0.9472170918906709
2010-04-08,-0.011870565514863096,sh600097 sh600177 sh600196 sh600216 sh600308 sh600366 sh601939 sh601988 sz000589 sz002028 ,开创国际 雅戈尔 复星医药 浙江医药 华泰股份 宁波韵升 建设银行 中国银行 黔轮胎Ａ 思源电气 ,0.00031815472559704183,1.021148709357691,0.9359730893445847
2010-04-09,0.009688819939619009,sh600097 sh600177 sh600196 sh600216 sh600308 sh600366 sh601939 sh601988 sz000589 sz002028 ,开创国际 雅戈尔 复星医药 浙江医药 华泰股份 宁波韵升 建设银行 中国银行 黔轮胎Ａ 思源电气 ,0.008976603135838923,1.0303151560642692,0.9450415640755733
2010-04-12,-0.008194911768274471,sh600097 sh600177 sh600196 sh600216 sh600308 sh600366 sh601939 sh601988 sz000589 sz002028 ,开创国际 雅戈尔 复星医药 浙江医药 华泰股份 宁波韵升 建设银行 中国银行 黔轮胎Ａ 思源电气 ,0.00359150783619433,1.0340155410210237,0.9372970318406219
2010-04-13,0.012006046287637906,sh600097 sh600177 sh600196 sh600216 sh600308 sh600366 sh601939 sh601988 sz000589 sz002028 ,开创国际 雅戈尔 复星医药 浙江医药 华泰股份 宁波韵升 建设银行 中国银行 黔轮胎Ａ 思源电气 ,0.005038375332170775,1.0392252994159852,0.948550263390166
2010-04-14,0.003535378551742019,sh600097 sh600177 sh600196 sh600216 sh600308 sh600366 sh601939 sh601988 sz000589 sz002028 ,开创国际 雅戈尔 复星医药 浙江医药 华泰股份 宁波韵升 建设银行 中国银行 黔轮胎Ａ 思源电气 ,-0.0012209033829291283,1.0379565057323026,0.9519037476466049
2010-04-15,-0.0026832509378744707,sh600097 sh600177 sh600196 sh600216 sh600308 sh600366 sh601939 sh601988 sz000589 sz002028 ,开创国际 雅戈尔 复星医药 浙江医药 华泰股份 宁波韵升 建设银行 中国银行 黔轮胎Ａ 思源电气 ,-0.0112740134572209,1.0262545701186667,0.9493495510229659
2010-04-16,-0.011265625672028379,sh600097 sh600177 sh600196 sh600216 sh600308 sh600366 sh601939 sh601988 sz000589 sz002028 ,开创国际 雅戈尔 复星医药 浙江医药 华泰股份 宁波韵升 建设银行 中国银行 黔轮胎Ａ 思源电气 ,-0.004145765837992199,1.0219999589807853,0.938654534349233
2010-04-19,-0.05360286169544615,sh600097 sh600177 sh600196 sh600216 sh600308 sh600366 sh601939 sh601988 sz000589 sz002028 ,开创国际 雅戈尔 复星医药 浙江医药 华泰股份 宁波韵升 建设银行 中国银行 黔轮胎Ａ 思源电气 ,-0.039479659183729754,0.9816517489144382,0.8883399651647076
2010-04-20,-0.0009598847508659469,sh600097 sh600177 sh600196 sh600216 sh600308 sh600366 sh601939 sh601988 sz000589 sz002028 ,开创国际 雅戈尔 复星医药 浙江医药 华泰股份 宁波韵升 建设银行 中国银行 黔轮胎Ａ 思源电气 ,0.008791144632941839,0.9902815914183253,0.8874872611785612
2010-04-21,0.019948798975475412,sh600097 sh600177 sh600196 sh600216 sh600308 sh600366 sh601939 sh601988 sz000589 sz002028 ,开创国际 雅戈尔 复星医药 浙江医药 华泰股份 宁波韵升 建设银行 中国银行 黔轮胎Ａ 思源电气 ,0.030722221677845107,1.0207052419933682,0.9051915661451077
2010-04-22,-0.010856189322450582,sh600097 sh600177 sh600196 sh600216 sh600308 sh600366 sh601939 sh601988 sz000589 sz002028 ,开创国际 雅戈尔 复星医药 浙江医药 华泰股份 宁波韵升 建设银行 中国银行 黔轮胎Ａ 思源电气 ,-0.005140214265950682,1.0154585983471434,0.8953646351299508
2010-04-23,-0.0036038895019616657,sh600097 sh600177 sh600196 sh600216 sh600308 sh600366 sh601939 sh601988 sz000589 sz002028 ,开创国际 雅戈尔 复星医药 浙江医药 华泰股份 宁波韵升 建设银行 中国银行 黔轮胎Ａ 思源电气 ,-0.015047788509483517,1.0001781921190789,0.8921378399209782
2010-04-26,-0.005644508798267722,sh600097 sh600177 sh600196 sh600216 sh600308 sh600366 sh601939 sh601988 sz000589 sz002028 ,开创国际 雅戈尔 复星医药 浙江医药 华泰股份 宁波韵升 建设银行 中国银行 黔轮胎Ａ 思源电气 ,-0.007502086884714543,0.9926747684216048,0.8871021600342767
2010-04-27,-0.020046677219429876,sh600097 sh600177 sh600196 sh600216 sh600308 sh600366 sh601939 sh601988 sz000589 sz002028 ,开创国际 雅戈尔 复星医药 浙江医药 华泰股份 宁波韵升 建设银行 中国银行 黔轮胎Ａ 思源电气 ,-0.023585509314342112,0.9692620284248847,0.8693187093714105
2010-04-28,-0.003556803496579719,sh600097 sh600177 sh600196 sh600216 sh600308 sh600366 sh601939 sh601988 sz000589 sz002028 ,开创国际 雅戈尔 复星医药 浙江医药 华泰股份 宁波韵升 建设银行 中国银行 黔轮胎Ａ 思源电气 ,0.00874013362495285,0.9777335080709111,0.8662267135462761
2010-04-29,-0.011835589937601587,sh600097 sh600177 sh600196 sh600216 sh600308 sh600366 sh601939 sh601988 sz000589 sz002028 ,开创国际 雅戈尔 复星医药 浙江医药 华泰股份 宁波韵升 建设银行 中国银行 黔轮胎Ａ 思源电气 ,-0.022401204918438,0.9558310994009913,0.8559744093717461
2010-04-30,0.002179571038463779,sh600097 sh600177 sh600196 sh600216 sh600308 sh600366 sh601939 sh601988 sz000589 sz002028 ,开创国际 雅戈尔 复星医药 浙江医药 华泰股份 宁波韵升 建设银行 中国银行 黔轮胎Ａ 思源电气 ,-0.013179646245568333,0.9432335836403736,0.8578400664040788
2010-05-04,-0.015621225384002124,sh600196 sh600266 sh600308 sh600383 sh601166 sh601939 sz000517 sz000589 sz000615 sz000683 ,复星医药 北京城建 华泰股份 金地集团 兴业银行 建设银行 荣安地产 黔轮胎Ａ 湖北金环 远兴能源 ,-0.011324314220713894,0.9325521101556999,0.8444395533833534
2010-05-05,0.005611951054645958,sh600196 sh600266 sh600308 sh600383 sh601166 sh601939 sz000517 sz000589 sz000615 sz000683 ,复星医药 北京城建 华泰股份 金地集团 兴业银行 建设银行 荣安地产 黔轮胎Ａ 湖北金环 远兴能源 ,0.01775714735287015,0.9491115753899647,0.8491785068255479
2010-05-06,-0.045955169190822875,sh600196 sh600266 sh600308 sh600383 sh601166 sh601939 sz000517 sz000589 sz000615 sz000683 ,复星医药 北京城建 华泰股份 金地集团 兴业银行 建设银行 荣安地产 黔轮胎Ａ 湖北金环 远兴能源 ,-0.047358930752730566,0.9041626660144564,0.8101543648711694
2010-05-07,-0.020735238479234086,sh600196 sh600266 sh600308 sh600383 sh601166 sh601939 sz000517 sz000589 sz000615 sz000683 ,复星医药 北京城建 华泰股份 金地集团 兴业银行 建设银行 荣安地产 黔轮胎Ａ 湖北金环 远兴能源 ,-0.01891119239690986,0.8870638718793541,0.7933556209105733
2010-05-10,0.007559250970022857,sh600196 sh600266 sh600308 sh600383 sh601166 sh601939 sz000517 sz000589 sz000615 sz000683 ,复星医药 北京城建 华泰股份 金地集团 兴业银行 建设银行 荣安地产 黔轮胎Ａ 湖北金环 远兴能源 ,0.016634264165454438,0.9018195266558261,0.7993527951575147
2010-05-11,-0.020087935448229732,sh600196 sh600266 sh600308 sh600383 sh601166 sh601939 sz000517 sz000589 sz000615 sz000683 ,复星医药 北京城建 华泰股份 金地集团 兴业银行 建设银行 荣安地产 黔轮胎Ａ 湖北金环 远兴能源 ,-0.023553144327828957,0.880578841186847,0.7832954478080285
2010-05-12,0.006192121798746619,sh600196 sh600266 sh600308 sh600383 sh601166 sh601939 sz000517 sz000589 sz000615 sz000683 ,复星医药 北京城建 华泰股份 金地集团 兴业银行 建设银行 荣安地产 黔轮胎Ａ 湖北金环 远兴能源 ,0.014953987620623055,0.8937470062769377,0.7881457086252596
2010-05-13,0.02439570499900645,sh600196 sh600266 sh600308 sh600383 sh601166 sh601939 sz000517 sz000589 sz000615 sz000683 ,复星医药 北京城建 华泰股份 金地集团 兴业银行 建设银行 荣安地产 黔轮胎Ａ 湖北金环 远兴能源 ,0.017701984830709394,0.909568102224544,0.8073730788291142
2010-05-14,-0.006542633285196553,sh600196 sh600266 sh600308 sh600383 sh601166 sh601939 sz000517 sz000589 sz000615 sz000683 ,复星医药 北京城建 华泰股份 金地集团 兴业银行 建设银行 荣安地产 黔轮胎Ａ 湖北金环 远兴能源 ,-0.015129059572104198,0.895807192221103,0.8020907328499952
2010-05-17,-0.05345424356778172,sh600196 sh600266 sh600308 sh600383 sh601166 sh601939 sz000517 sz000589 sz000615 sz000683 ,复星医药 北京城建 华泰股份 金地集团 兴业银行 建设银行 荣安地产 黔轮胎Ａ 湖北金环 远兴能源 ,-0.07239043798253497,0.8309593172283125,0.7592155794527711
2010-05-18,0.020861490064334465,sh600196 sh600266 sh600308 sh600383 sh601166 sh601939 sz000517 sz000589 sz000615 sz000683 ,复星医药 北京城建 华泰股份 金地集团 兴业银行 建设银行 荣安地产 黔轮胎Ａ 湖北金环 远兴能源 ,0.030802365300953705,0.85655482966781,0.775053947720213
