交易日期,指数涨跌幅,持有股票代码,持有股票名称,涨跌幅,策略净值,沪深300指数
2010-01-04,-0.011313919238948533,sh600301 sh600637 sh600740 sh600744 sh600894 sz000068 sz000717 sz000831 sz000958 sz000966 ,南化股份 广电信息 山西焦化 华银电力 广钢股份 赛格三星 韶钢松山 关铝股份 东方热电 长源电力 ,-0.010956075647041819,0.9890439243529582,0.9886860807610515
2010-01-05,0.00814911848709099,sh600301 sh600637 sh600740 sh600744 sh600894 sz000068 sz000717 sz000831 sz000958 sz000966 ,南化股份 广电信息 山西焦化 华银电力 广钢股份 赛格三星 韶钢松山 关铝股份 东方热电 长源电力 ,0.014040830145586325,1.0029309221013223,0.9967430007797109
2010-01-06,-0.0062600342645056095,sh600301 sh600637 sh600740 sh600744 sh600894 sz000068 sz000717 sz000831 sz000958 sz000966 ,南化股份 广电信息 山西焦化 华银电力 广钢股份 赛格三星 韶钢松山 关铝股份 东方热电 长源电力 ,0.008931141510291507,1.0118882400916565,0.9905033554419238
2010-01-07,-0.019840885534091024,sh600301 sh600637 sh600740 sh600744 sh600894 sz000068 sz000717 sz000831 sz000958 sz000966 ,南化股份 广电信息 山西焦化 华银电力 广钢股份 赛格三星 韶钢松山 关铝股份 东方热电 长源电力 ,-0.018404990986776948,0.9932644461531439,0.9708508917454676
2010-01-08,0.0024986633850465623,sh600301 sh600637 sh600740 sh600744 sh600894 sz000068 sz000717 sz000831 sz000958 sz000966 ,南化股份 广电信息 山西焦化 华银电力 广钢股份 赛格三星 韶钢松山 关铝股份 东方热电 长源电力 ,0.004555732749922159,0.997789493519817,0.9732767213210117
2010-01-11,0.0005522782194917752,sh600301 sh600637 sh600740 sh600744 sh600894 sz000068 sz000717 sz000831 sz000958 sz000966 ,南化股份 广电信息 山西焦化 华银电力 广钢股份 赛格三星 韶钢松山 关铝股份 东方热电 长源电力 ,0.00789013733787658,1.0056621896579787,0.9738142408557356
2010-01-12,0.015181852539824181,sh600301 sh600637 sh600740 sh600744 sh600894 sz000068 sz000717 sz000831 sz000958 sz000966 ,南化股份 广电信息 山西焦化 华银电力 广钢股份 赛格三星 韶钢松山 关铝股份 东方热电 长源电力 ,0.013885902006898876,1.0196267162756127,0.9885985450615883
2010-01-13,-0.03218520609824971,sh600301 sh600637 sh600740 sh600744 sh600894 sz000068 sz000717 sz000831 sz000958 sz000966 ,南化股份 广电信息 山西焦化 华银电力 广钢股份 赛格三星 韶钢松山 关铝股份 东方热电 长源电力 ,-0.021786496048808113,0.9974126228502149,0.9567802971403513
2010-01-14,0.014003210621944095,sh600301 sh600637 sh600740 sh600744 sh600894 sz000068 sz000717 sz000831 sz000958 sz000966 ,南化股份 广电信息 山西焦化 华银电力 广钢股份 赛格三星 韶钢松山 关铝股份 东方热电 长源电力 ,0.01995842727377184,1.017319410145313,0.9701782931601339
2010-01-15,0.0039454594354477734,sh600301 sh600637 sh600740 sh600744 sh600894 sz000068 sz000717 sz000831 sz000958 sz000966 ,南化股份 广电信息 山西焦化 华银电力 广钢股份 赛格三星 韶钢松山 关铝股份 东方热电 长源电力 ,0.004686705606919306,1.0220872867288688,0.9740060922609493
2010-01-18,0.0051528423900966125,sh600301 sh600637 sh600740 sh600744 sh600894 sz000068 sz000717 sz000831 sz000958 sz000966 ,南化股份 广电信息 山西焦化 华银电力 广钢股份 赛格三星 韶钢松山 关铝股份 东方热电 长源电力 ,0.008349325979547073,1.0306210266653189,0.9790249921413638
2010-01-19,0.0019419062103291918,sh600301 sh600637 sh600740 sh600744 sh600894 sz000068 sz000717 sz000831 sz000958 sz000966 ,南化股份 广电信息 山西焦化 华银电力 广钢股份 赛格三星 韶钢松山 关铝股份 东方热电 长源电力 ,0.0014195870189341875,1.0320840828962137,0.9809261668536706
2010-01-20,-0.03223052890934286,sh600301 sh600637 sh600740 sh600744 sh600894 sz000068 sz000717 sz000831 sz000958 sz000966 ,南化股份 广电信息 山西焦化 华银电力 广钢股份 赛格三星 韶钢松山 关铝股份 东方热电 长源电力 ,-0.03212504904781699,0.9989283311117015,0.9493103976749625
2010-01-21,0.004165642931929225,sh600301 sh600637 sh600740 sh600744 sh600894 sz000068 sz000717 sz000831 sz000958 sz000966 ,南化股份 广电信息 山西焦化 华银电力 广钢股份 赛格三星 韶钢松山 关铝股份 东方热电 长源电力 ,0.0017517593788090036,1.0006782131844845,0.9532648858232441
2010-01-22,-0.012432471760918218,sh600301 sh600637 sh600740 sh600744 sh600894 sz000068 sz000717 sz000831 sz000958 sz000966 ,南化股份 广电信息 山西焦化 华银电力 广钢股份 赛格三星 韶钢松山 关铝股份 东方热电 长源电力 ,-0.02125439650582206,0.9794094016667239,0.9414134470495716
2010-01-25,-0.011343067562593623,sh600301 sh600637 sh600740 sh600744 sh600894 sz000068 sz000717 sz000831 sz000958 sz000966 ,南化股份 广电信息 山西焦化 华银电力 广钢股份 赛格三星 韶钢松山 关铝股份 东方热电 长源电力 ,-0.012380355570235757,0.9672839650252579,0.9307349307153542
2010-01-26,-0.025605961994150328,sh600301 sh600637 sh600740 sh600744 sh600894 sz000068 sz000717 sz000831 sz000958 sz000966 ,南化股份 广电信息 山西焦化 华银电力 广钢股份 赛格三星 韶钢松山 关铝股份 东方热电 长源电力 ,-0.04855687879620307,0.9203156747740158,0.9069025674528287
2010-01-27,-0.013639768385131812,sh600301 sh600637 sh600740 sh600744 sh600894 sz000068 sz000717 sz000831 sz000958 sz000966 ,南化股份 广电信息 山西焦化 华银电力 广钢股份 赛格三星 韶钢松山 关铝股份 东方热电 长源电力 ,-0.01367995397889521,0.9077257986970514,0.8945326264848907
2010-01-28,0.0025023713751726184,sh600301 sh600637 sh600740 sh600744 sh600894 sz000068 sz000717 sz000831 sz000958 sz000966 ,南化股份 广电信息 山西焦化 华银电力 广钢股份 赛格三星 韶钢松山 关铝股份 东方热电 长源电力 ,0.007487997381010469,0.9145228471003706,0.8967710793235645
2010-01-29,-0.0007531412069594623,sh600301 sh600637 sh600740 sh600744 sh600894 sz000068 sz000717 sz000831 sz000958 sz000966 ,南化股份 广电信息 山西焦化 华银电力 广钢股份 赛格三星 韶钢松山 关铝股份 东方热电 长源电力 ,0.0035197599287333237,0.9177417479715055,0.8960956840705164
2010-02-01,-0.01605665144164381,sh600301 sh600637 sh600740 sh600744 sh600894 sz000068 sz000717 sz000761 sz000831 sz000958 ,南化股份 广电信息 山西焦化 华银电力 广钢股份 赛格三星 韶钢松山 本钢板材 关铝股份 东方热电 ,-0.02166094534840146,0.8978625941247483,0.8817073880130347
2010-02-02,-0.0020674296723418584,sh600301 sh600637 sh600740 sh600744 sh600894 sz000068 sz000717 sz000761 sz000831 sz000958 ,南化股份 广电信息 山西焦化 华银电力 广钢股份 赛格三星 韶钢松山 本钢板材 关铝股份 东方热电 ,-0.0009277104594710428,0.897029637605011,0.8798845199967336
2010-02-03,0.026866154576219214,sh600301 sh600637 sh600740 sh600744 sh600894 sz000068 sz000717 sz000761 sz000831 sz000958 ,南化股份 广电信息 山西焦化 华银电力 广钢股份 赛格三星 韶钢松山 本钢板材 关铝股份 东方热电 ,0.02412916416332389,0.9186742129901492,0.9035236335201883
2010-02-04,-0.0036874190388195283,sh600301 sh600637 sh600740 sh600744 sh600894 sz000068 sz000717 sz000761 sz000831 sz000958 ,南化股份 广电信息 山西焦化 华银电力 广钢股份 赛格三星 韶钢松山 本钢板材 关铝股份 东方热电 ,0.006123959988610483,0.924300137113069,0.9001919632719225
2010-02-05,-0.020415980852503512,sh600301 sh600637 sh600740 sh600744 sh600894 sz000068 sz000717 sz000761 sz000831 sz000958 ,南化股份 广电信息 山西焦化 华银电力 广钢股份 赛格三星 韶钢松山 本钢板材 关铝股份 东方热电 ,-0.015811081112829806,0.9096859526725746,0.8818136613861854
2010-02-08,-0.0006656968234622918,sh600301 sh600637 sh600740 sh600744 sh600894 sz000068 sz000717 sz000761 sz000831 sz000958 ,南化股份 广电信息 山西焦化 华银电力 广钢股份 赛格三星 韶钢松山 本钢板材 关铝股份 东方热电 ,0.004766632576951979,0.9140220913693793,0.881226640832915
